Index,Label,StartChar,EndChar
100413,GPE,10,19
100413,ORG,50,70
100414,GPE,6,15
100414,NORP,37,53
100415,CARDINAL,6,9
100415,GPE,18,27
100415,NORP,94,104
100416,DATE,6,16
100416,GPE,21,30
100416,ORDINAL,33,36
100416,NORP,81,91
100417,CARDINAL,6,9
100417,GPE,10,19
100417,ORG,68,88
100418,NORP,6,16
100418,CARDINAL,53,57
100419,PERSON,43,57
100419,GPE,64,73
100419,DATE,77,81
100420,NORP,0,10
100420,GPE,88,97
100421,CARDINAL,6,10
100421,GPE,47,49
100421,GPE,63,72
100422,DATE,6,10
100422,ORG,11,27
100423,ORG,22,41
100423,DATE,42,46
100424,GPE,10,19
100424,PERSON,91,96
100424,ORG,100,118
100425,GPE,60,69
100425,DATE,93,97
100425,ORG,98,111
100426,GPE,6,15
100427,GPE,6,15
100428,GPE,24,33
100429,GPE,36,45
100430,GPE,5,14
100431,GPE,48,57
100432,GPE,29,38
100433,GPE,34,43
100434,GPE,19,28
100435,GPE,16,25
100435,DATE,53,64
100436,DATE,3,13
100436,GPE,46,55
100437,GPE,23,32
100437,DATE,41,62
100438,GPE,21,30
100438,DATE,46,50
100439,GPE,54,63
100439,DATE,67,77
100440,ORG,24,51
100440,GPE,53,62
100441,DATE,3,13
100441,ORG,18,45
100441,LAW,65,99
100441,ORG,100,104
100442,ORG,50,74
100443,ORG,69,73
100444,GPE,33,42
100457,PERSON,9,13
100458,ORG,8,17
100469,ORDINAL,13,18
100470,ORDINAL,21,26
100478,ORDINAL,23,28
100481,PERSON,19,36
100487,DATE,65,70
100490,PERSON,19,35
100491,DATE,35,39
100494,PERSON,19,36
100497,PERSON,8,23
100502,PERSON,9,26
100504,PERSON,50,59
100504,PERSON,64,75
100507,PERSON,10,21
100512,PERSON,8,23
100520,PERSON,22,45
100522,PERSON,21,44
100524,PERSON,40,54
100527,PERSON,9,24
100528,PERSON,9,22
100529,PERSON,26,41
100530,PERSON,8,30
100543,DATE,0,18
100543,ORG,23,31
100545,DATE,0,18
100547,DATE,43,46
100550,DATE,6,11
100552,PERSON,47,59
100555,PERSON,13,27
100558,ORG,29,40
100559,PERSON,10,23
100561,LOC,20,29
100561,ORG,44,61
100563,DATE,28,32
100564,DATE,30,37
100564,ORG,66,69
100565,PERSON,10,24
100566,ORG,40,55
100567,DATE,5,9
100569,ORDINAL,27,32
100572,ORDINAL,28,33
100573,PERSON,9,13
100574,PERSON,21,31
100576,PERSON,8,16
100577,NORP,21,28
100579,PERSON,29,42
100580,PERSON,9,24
100582,DATE,28,32
100582,PRODUCT,48,54
100583,DATE,62,66
100585,PERSON,9,19
100585,PERSON,48,52
100586,PRODUCT,27,33
100587,PERSON,16,26
100589,NORP,6,13
100594,PERSON,21,31
100602,NORP,9,17
100604,NORP,5,13
100606,PERSON,16,27
100609,WORK_OF_ART,35,50
100611,ORG,10,22
100612,ORG,39,53
100613,PERSON,67,79
100614,PERSON,14,27
100614,WORK_OF_ART,39,54
100615,ORG,23,39
100617,NORP,14,21
100617,GPE,43,53
100619,PERSON,15,21
100622,PERSON,39,42
100625,ORG,21,28
100626,ORG,27,43
100627,PERSON,39,52
100628,PERSON,26,40
100634,PERSON,21,40
100642,PERSON,31,35
100643,ORG,19,32
100644,DATE,67,71
100645,ORG,54,72
100646,NORP,13,21
100647,NORP,6,14
100647,ORG,37,47
100648,NORP,15,25
100649,PERSON,9,13
100649,PERSON,18,22
100650,GPE,20,35
100655,GPE,27,37
100656,PERSON,17,30
100656,PERSON,39,44
100657,GPE,33,41
100658,DATE,45,49
100662,PERSON,46,59
100662,PERSON,68,73
100662,LOC,75,79
100662,PERSON,108,120
100663,ORG,9,19
100666,DATE,3,12
100666,ORG,17,27
100669,NORP,27,34
100669,DATE,55,64
100670,GPE,61,68
100670,DATE,92,96
100670,ORG,97,110
100671,DATE,86,93
100672,PERSON,21,30
100673,PERSON,16,20
100673,PERSON,26,31
100674,NORP,9,16
100675,NORP,14,21
100675,DATE,105,116
100676,NORP,43,50
100677,NORP,5,12
100678,NORP,41,48
100685,CARDINAL,51,55
100689,ORG,61,64
100690,ORG,8,19
100690,LOC,40,56
100693,ORG,8,14
100698,PERSON,24,34
100707,ORG,44,47
100711,GPE,9,18
100713,FAC,49,56
100715,LAW,28,46
100716,ORG,9,29
100718,PERSON,14,26
100728,ORG,23,53
100729,GPE,26,32
100729,GPE,37,43
100730,ORG,39,61
100731,PERSON,10,32
100734,ORG,19,41
100736,ORG,47,65
100742,ORG,65,68
100747,ORDINAL,51,57
100747,EVENT,58,98
100750,ORG,34,37
100755,PERSON,9,23
100762,PERSON,9,25
100771,ORG,24,36
100782,GPE,48,55
100782,GPE,64,72
100786,NORP,52,59
100786,DATE,79,92
100786,DATE,108,112
100787,NORP,34,41
100787,NORP,46,54
100797,NORP,6,20
100797,CARDINAL,51,53
100798,NORP,26,34
100798,NORP,58,66
100799,NORP,17,31
100800,QUANTITY,43,52
100800,NORP,56,64
100801,NORP,45,53
100802,GPE,3,10
100802,NORP,38,46
100802,ORG,58,66
100803,NORP,3,11
100803,NORP,52,60
100804,NORP,0,8
100804,NORP,13,21
100805,NORP,0,8
100805,CARDINAL,31,36
100806,NORP,4,12
100807,NORP,17,31
100809,NORP,3,11
100809,QUANTITY,55,63
100810,NORP,42,50
100811,NORP,16,24
100812,ORG,18,53
100813,ORG,27,60
100814,NORP,40,48
100815,NORP,36,44
100816,ORG,4,19
100817,CARDINAL,25,27
100817,CARDINAL,31,33
100819,DATE,50,62
100820,NORP,22,30
100820,NORP,35,43
100821,NORP,9,17
100822,ORG,9,36
100824,EVENT,23,37
100825,DATE,48,53
100826,ORDINAL,22,27
100826,NORP,28,36
100827,ORDINAL,19,24
100827,NORP,34,42
100828,ORDINAL,13,18
100828,NORP,45,53
100829,GPE,36,42
100830,GPE,17,23
100830,PERSON,25,27
100830,NORP,61,69
100831,ORDINAL,4,9
100831,NORP,29,37
100832,ORDINAL,4,10
100832,ORG,11,26
100832,ORDINAL,35,40
100833,NORP,26,34
100834,DATE,24,37
100835,GPE,35,41
100836,ORG,9,45
100837,GPE,47,53
100838,ORDINAL,12,17
100838,GPE,43,49
100839,ORDINAL,13,18
100839,NORP,54,62
100840,ORG,30,56
100841,ORDINAL,22,27
100841,NORP,47,55
100842,NORP,33,41
100842,DATE,65,78
100843,DATE,3,13
100843,ORG,18,60
100844,NORP,6,14
100844,DATE,52,56
100845,DATE,30,34
100845,ORG,59,83
100846,ORG,0,33
100846,ORDINAL,42,47
100847,ORG,0,34
100847,DATE,49,69
100848,NORP,4,12
100848,DATE,50,54
100849,DATE,29,33
100849,PERSON,54,70
100849,PERSON,75,81
100850,DATE,29,33
100850,NORP,51,59
100851,ORG,36,40
100852,DATE,41,53
100853,ORG,9,43
100853,ORG,63,66
100854,DATE,30,34
100854,ORG,42,70
100855,ORG,14,18
100855,ORG,27,30
100856,NORP,6,14
100856,ORG,38,42
100856,DATE,52,56
100857,CARDINAL,6,11
100857,NORP,12,20
100857,ORG,46,64
100858,DATE,3,13
100858,NORP,54,62
100859,NORP,15,29
100860,NORP,14,22
100861,ORG,12,17
100861,PERSON,25,33
100862,DATE,3,12
100862,NORP,21,29
100863,NORP,13,21
100864,NORP,24,32
100864,NORP,55,63
100865,NORP,38,46
100865,DATE,65,69
100866,NORP,50,58
100867,NORP,30,38
100867,DATE,70,74
100868,NORP,51,59
100869,EVENT,57,69
100869,NORP,73,81
100870,LAW,12,24
100870,DATE,28,32
100871,NORP,45,53
100872,ORDINAL,13,18
100872,NORP,51,59
100873,GPE,26,32
100874,DATE,40,44
100875,ORG,9,41
100876,GPE,62,68
100877,ORG,26,58
100879,NORP,36,44
100880,CARDINAL,6,9
100880,GPE,26,32
100880,NORP,59,67
100881,DATE,3,13
100881,ORG,22,25
100881,GPE,58,75
100882,NORP,6,14
100882,ORG,15,18
100882,EVENT,28,40
100883,ORG,17,20
100883,ORG,73,76
100883,NORP,79,87
100884,ORG,19,41
100885,NORP,0,8
100886,LOC,4,8
100886,ORG,31,34
100887,NORP,27,35
100887,GPE,56,62
100888,GPE,31,40
100889,GPE,35,41
100889,NORP,62,70
100889,GPE,83,90
100890,ORG,14,17
100891,ORG,8,11
100891,GPE,21,38
100891,NORP,53,61
100892,EVENT,9,21
100893,ORG,9,27
100893,ORG,66,69
100894,ORG,29,32
100894,NORP,61,69
100895,NORP,36,44
100896,NORP,35,43
100897,ORG,21,55
100898,NORP,53,61
100899,ORG,31,64
100900,NORP,40,48
100901,CARDINAL,0,12
100901,NORP,53,61
100903,NORP,50,58
100904,PERSON,5,11
100906,ORG,44,77
100907,ORG,27,30
100908,NORP,9,17
100910,NORP,25,33
100911,NORP,40,48
100912,NORP,15,23
100913,ORG,61,64
100914,QUANTITY,52,60
100918,DATE,23,28
100920,QUANTITY,36,49
100922,FAC,49,69
100923,ORG,58,61
100930,DATE,21,36
100930,ORDINAL,50,55
100931,CARDINAL,8,11
100931,ORDINAL,65,70
100950,NORP,44,52
100953,CARDINAL,6,9
100953,ORDINAL,44,49
100956,ORDINAL,41,46
100957,NORP,47,55
100960,QUANTITY,51,60
100961,CARDINAL,52,55
100961,ORDINAL,65,70
100964,QUANTITY,32,40
100965,QUANTITY,24,32
100966,CARDINAL,58,61
100966,ORDINAL,71,76
100970,CARDINAL,9,12
100973,CARDINAL,57,60
100975,CARDINAL,9,12
100981,ORDINAL,31,36
100987,NORP,9,23
100987,CARDINAL,84,87
100992,ORDINAL,61,66
100993,CARDINAL,51,55
100993,ORDINAL,99,104
100994,NORP,3,11
100994,CARDINAL,52,55
101000,ORDINAL,26,29
101006,ORDINAL,44,49
101006,CARDINAL,50,53
101008,ORDINAL,57,62
101009,NORP,23,31
101009,TIME,81,91
101010,ORDINAL,48,53
101010,CARDINAL,54,57
101012,ORDINAL,45,50
101013,TIME,21,30
101015,DATE,12,21
101015,CARDINAL,37,40
101017,TIME,58,85
101019,DATE,5,12
101019,DATE,66,77
101022,DATE,63,80
101023,ORDINAL,43,48
101024,ORG,101,104
101025,DATE,3,13
101025,ORG,22,25
101025,CARDINAL,59,60
101026,ORG,75,78
101027,ORG,6,9
101028,CARDINAL,33,34
101030,DATE,49,63
101031,DATE,59,74
101032,DATE,3,18
101033,CARDINAL,23,26
101033,DATE,45,65
101034,DATE,9,28
101035,DATE,49,69
101037,DATE,9,29
101038,ORDINAL,13,18
101039,ORDINAL,30,35
101039,DATE,46,62
101040,GPE,25,32
101041,GPE,42,48
101042,NORP,12,18
101043,GPE,18,32
101044,GPE,33,39
101044,GPE,41,47
101044,ORG,52,57
101045,NORP,27,34
101046,PERSON,37,62
101047,CARDINAL,5,8
101047,GPE,51,58
101048,GPE,9,16
101048,LOC,25,38
101049,GPE,9,22
101049,GPE,31,46
101050,GPE,9,22
101050,LOC,31,37
101051,GPE,30,36
101052,GPE,23,29
101053,DATE,65,86
101054,EVENT,20,45
101055,EVENT,26,56
101056,ORDINAL,51,56
101056,EVENT,57,66
101057,GPE,9,15
101058,GPE,17,22
101059,GPE,9,14
101060,GPE,39,44
101061,GPE,16,23
101062,ORG,8,22
101062,GPE,79,86
101063,PERSON,9,34
101064,GPE,8,14
101065,ORG,21,26
101066,GPE,9,22
101066,NORP,48,54
101066,GPE,95,100
101067,NORP,28,43
101068,NORP,13,28
101068,ORG,60,67
101069,CARDINAL,10,13
101069,NORP,56,65
101070,GPE,22,29
101071,GPE,37,50
101072,GPE,27,40
101072,GPE,51,58
101073,GPE,27,34
101074,GPE,16,23
101074,GPE,27,34
101074,GPE,61,68
101076,NORP,5,21
101076,EVENT,41,60
101076,DATE,77,84
101077,NORP,17,33
101077,DATE,42,46
101077,GPE,69,76
101077,GPE,110,117
101078,NORP,40,48
101078,NORP,65,81
101080,PERSON,13,22
101080,GPE,32,39
101080,GPE,50,57
101081,PERSON,27,36
101082,CARDINAL,5,8
101082,PERSON,39,48
101083,GPE,16,22
101083,GPE,33,40
101083,GPE,54,61
101084,GPE,10,16
101085,GPE,9,16
101085,ORG,33,40
101085,GPE,76,82
101087,PERSON,13,21
101087,NORP,34,40
101088,PERSON,14,24
101088,GPE,45,51
101088,GPE,56,62
101089,NORP,5,11
101090,PERSON,19,32
101090,GPE,97,103
101091,CARDINAL,5,8
101091,ORG,25,34
101091,GPE,44,51
101092,PERSON,37,46
101092,PERSON,62,68
101092,GPE,73,85
101093,WORK_OF_ART,39,46
101093,NORP,56,63
101094,PERSON,10,22
101094,GPE,42,48
101094,GPE,53,59
101095,GPE,8,14
101096,GPE,30,37
101096,ORG,47,54
101096,PERSON,69,100
101097,GPE,45,52
101097,ORG,61,68
101097,PERSON,83,89
101097,ORG,93,115
101098,NORP,13,19
101098,GPE,52,59
101099,GPE,30,37
101100,PERSON,9,16
101100,NORP,38,44
101101,PERSON,9,16
101101,GPE,20,27
101101,NORP,49,55
101101,GPE,74,81
101102,GPE,9,15
101102,GPE,20,27
101103,ORG,34,63
101104,ORG,9,38
101105,PERSON,8,16
101106,PERSON,25,42
101106,GPE,46,52
101106,LANGUAGE,60,67
101107,GPE,8,14
101107,NORP,26,33
101108,GPE,0,6
101109,PRODUCT,38,48
101110,GPE,20,27
101110,GPE,32,38
101111,NORP,14,20
101111,FAC,27,40
101112,LOC,31,44
101113,NORP,9,16
101113,FAC,56,69
101114,NORP,12,19
101114,NORP,41,47
101114,FAC,55,68
101115,NORP,14,20
101115,PERSON,33,50
101116,LOC,43,56
101117,NORP,27,34
101117,LOC,45,56
101118,NORP,12,19
101119,GPE,51,58
101119,GPE,63,69
101120,WORK_OF_ART,8,33
101121,GPE,20,26
101122,GPE,53,59
101123,NORP,12,18
101124,GPE,40,46
101125,GPE,21,27
101125,NORP,43,51
101126,NORP,12,19
101126,LOC,76,82
101127,GPE,27,34
101127,EVENT,46,66
101128,NORP,30,37
101128,LOC,59,65
101129,GPE,46,52
101129,NORP,60,67
101129,GPE,81,88
101130,NORP,12,19
101130,NORP,71,77
101131,PERSON,46,58
101132,PERSON,19,23
101132,GPE,34,40
101133,PERSON,9,13
101134,PERSON,8,12
101134,NORP,33,40
101135,PERSON,8,12
101135,GPE,31,38
101136,NORP,29,36
101136,LOC,73,79
101138,ORG,24,36
101139,GPE,30,37
101139,GPE,42,48
101140,LOC,73,86
101140,GPE,95,102
101140,GPE,107,113
101141,PERSON,8,20
101141,GPE,24,31
101141,NORP,51,58
101141,NORP,63,69
101141,LOC,81,94
101142,PERSON,17,23
101143,GPE,23,30
101143,ORG,39,45
101144,PERSON,37,43
101145,PERSON,41,47
101146,PERSON,8,17
101146,GPE,26,33
101146,PERSON,57,63
101147,PERSON,8,17
101147,LOC,26,38
101147,PERSON,62,68
101148,GPE,24,40
101148,GPE,44,53
101150,PERSON,30,38
101150,PERSON,39,50
101151,PERSON,24,33
101151,PERSON,47,52
101152,ORG,29,35
101153,PERSON,21,26
101154,PERSON,23,29
101154,LOC,37,43
101155,LOC,35,41
101156,GPE,8,15
101157,NORP,12,19
101157,GPE,28,35
101158,NORP,12,17
101158,GPE,25,32
101159,NORP,25,34
101159,LOC,38,44
101159,NORP,52,57
101159,LOC,61,74
101160,WORK_OF_ART,28,35
101161,NORP,14,23
101161,DATE,35,46
101162,NORP,12,20
101162,GPE,32,38
101162,DATE,42,46
101163,CARDINAL,33,37
101163,GPE,48,54
101164,PERSON,8,17
101164,GPE,41,47
101165,NORP,8,16
101165,PERSON,17,30
101165,GPE,56,62
101166,NORP,30,39
101166,ORG,43,48
101167,NORP,12,20
101167,ORG,39,44
101168,NORP,16,24
101168,ORG,34,39
101168,GPE,69,76
101169,PERSON,9,18
101169,NORP,37,44
101170,GPE,50,57
101171,GPE,63,70
101172,NORP,35,41
101173,NORP,27,35
101174,CARDINAL,9,13
101174,GPE,27,34
101175,NORP,5,11
101175,GPE,43,50
101176,NORP,5,15
101176,ORG,28,52
101177,ORG,31,38
101178,CARDINAL,10,13
101178,ORG,51,58
101179,PERSON,8,17
101179,ORG,43,50
101180,ORG,8,17
101181,NORP,23,31
101181,GPE,46,52
101182,GPE,13,19
101182,GPE,36,43
101183,GPE,41,48
101183,GPE,52,59
101184,NORP,52,59
101185,NORP,5,14
101185,NORP,38,47
101186,PERSON,14,19
101187,GPE,8,14
101188,PERSON,9,18
101188,PERSON,51,56
101189,PERSON,8,13
101189,PERSON,29,38
101190,PERSON,10,19
101190,DATE,30,34
101191,PERSON,14,23
101192,WORK_OF_ART,27,51
101193,PERSON,8,17
101194,GPE,44,51
101194,GPE,55,64
101195,GPE,8,15
101196,GPE,8,17
101197,GPE,21,27
101198,GPE,4,13
101198,GPE,33,39
101199,PERSON,8,17
101199,NORP,33,40
101199,GPE,60,67
101200,ORG,22,31
101200,NORP,59,67
101201,NORP,9,17
101203,GPE,17,24
101204,NORP,5,13
101204,NORP,36,44
101204,GPE,48,57
101205,GPE,28,35
101205,GPE,39,48
101206,PERSON,8,17
101207,NORP,43,52
101208,NORP,12,20
101209,NORP,12,20
101209,CARDINAL,37,42
101210,NORP,50,57
101210,DATE,66,70
101211,GPE,17,23
101211,DATE,27,31
101213,ORG,17,26
101213,LOC,37,61
101214,GPE,34,41
101214,GPE,45,51
101215,NORP,12,18
101215,GPE,53,60
101216,NORP,21,27
101216,LOC,28,41
101217,NORP,21,27
101218,CARDINAL,21,24
101218,NORP,45,51
101218,GPE,72,79
101219,NORP,26,35
101220,PERSON,9,14
101221,PERSON,27,36
101221,LOC,50,72
101222,NORP,12,19
101222,GPE,34,40
101223,PERSON,8,17
101223,PERSON,30,34
101224,ORG,0,8
101224,DATE,46,50
101225,ORDINAL,11,17
101225,DATE,53,57
101226,GPE,4,12
101226,GPE,28,34
101226,GPE,38,45
101227,ORDINAL,30,35
101227,GPE,36,41
101227,GPE,42,50
101228,GPE,0,7
101228,GPE,27,35
101229,NORP,12,21
101229,NORP,46,54
101230,CARDINAL,21,24
101230,NORP,32,40
101230,NORP,63,71
101231,NORP,17,25
101231,NORP,38,46
101232,NORP,17,25
101232,NORP,38,47
101233,GPE,27,34
101233,GPE,38,45
101234,GPE,0,7
101234,GPE,27,34
101235,PERSON,20,29
101236,GPE,20,26
101236,GPE,36,43
101237,NORP,17,25
101237,GPE,44,50
101238,PERSON,34,43
101238,PERSON,56,65
101239,DATE,3,7
101239,PERSON,31,40
101240,DATE,3,7
101240,GPE,31,38
101241,PERSON,21,30
101241,GPE,53,60
101242,ORG,21,30
101242,GPE,51,57
101243,GPE,45,52
101243,GPE,57,64
101244,PERSON,22,36
101245,PERSON,16,20
101245,GPE,34,40
101245,DATE,44,48
101246,NORP,21,28
101246,GPE,40,48
101248,NORP,12,19
101248,NORP,55,61
101249,NORP,20,27
101249,GPE,40,47
101253,NORP,12,19
101253,PERSON,26,35
101254,GPE,34,42
101257,NORP,21,28
101258,NORP,12,19
101259,GPE,16,29
101259,DATE,38,42
101260,NORP,24,30
101260,NORP,43,48
101260,DATE,52,56
101261,NORP,13,19
101261,NORP,42,49
101261,DATE,53,57
101261,DATE,62,66
101262,NORP,21,28
101262,GPE,37,41
101263,NORP,35,42
101263,GPE,48,53
101264,ORG,9,36
101265,ORG,29,56
101266,CARDINAL,22,27
101266,NORP,45,51
101266,LOC,55,70
101267,NORP,12,20
101267,GPE,36,44
101268,NORP,21,29
101268,GPE,44,51
101269,NORP,17,23
101269,ORG,40,46
101269,PERSON,51,64
101270,GPE,8,14
101270,NORP,41,48
101271,NORP,12,18
101272,NORP,12,18
101272,GPE,26,52
101273,NORP,5,13
101273,GPE,67,93
101274,NORP,12,19
101274,GPE,59,69
101275,CARDINAL,9,12
101275,NORP,19,25
101275,NORP,54,61
101276,NORP,12,19
101276,FAC,32,46
101277,PERSON,8,22
101277,DATE,30,35
101278,NORP,18,24
101278,ORG,40,63
101279,LOC,53,66
101279,DATE,70,74
101280,CARDINAL,5,8
101280,DATE,23,35
101280,DATE,39,43
101281,PERSON,17,22
101281,GPE,28,34
101282,NORP,8,14
101282,GPE,20,26
101283,NORP,52,59
101283,GPE,73,79
101284,NORP,14,20
101284,DATE,31,35
101285,GPE,28,38
101285,NORP,61,67
101286,NORP,8,14
101286,GPE,20,30
101287,NORP,8,14
101287,GPE,20,30
101288,NORP,39,45
101288,NORP,50,57
101288,LOC,61,74
101289,CARDINAL,5,8
101289,DATE,25,41
101289,LOC,49,62
101290,CARDINAL,5,8
101290,DATE,30,50
101290,LOC,54,67
101291,DATE,22,42
101292,DATE,27,47
101293,DATE,56,76
101294,NORP,13,20
101294,NORP,21,27
101295,GPE,20,29
101296,LOC,13,26
101296,GPE,31,38
101297,GPE,9,15
101298,NORP,27,40
101299,GPE,9,15
101299,GPE,26,31
101300,NORP,13,19
101301,NORP,5,11
101301,NORP,43,49
101302,NORP,20,27
101303,NORP,17,23
101304,WORK_OF_ART,10,36
101305,WORK_OF_ART,24,50
101306,WORK_OF_ART,27,53
101307,NORP,9,17
101307,WORK_OF_ART,26,52
101308,NORP,8,17
101308,PERSON,25,30
101309,NORP,17,25
101310,GPE,10,17
101310,GPE,35,42
101311,NORP,29,37
101312,GPE,4,11
101312,GPE,16,23
101313,PERSON,8,20
101314,GPE,48,55
101315,GPE,37,44
101316,ORG,9,16
101316,GPE,35,42
101317,PERSON,33,46
101318,NORP,6,13
101318,WORK_OF_ART,29,36
101319,FAC,42,61
101320,FAC,32,51
101321,GPE,23,29
101321,PERSON,39,58
101322,GPE,14,20
101323,ORG,29,58
101324,PERSON,8,18
101324,FAC,41,65
101325,ORG,22,46
101326,PERSON,8,18
101326,LAW,38,52
101326,DATE,56,60
101327,LAW,8,22
101327,DATE,26,30
101328,LAW,9,23
101328,DATE,27,31
101329,NORP,5,12
101329,NORP,42,50
101329,DATE,75,87
101330,GPE,22,29
101331,NORP,8,16
101331,GPE,31,38
101331,GPE,42,48
101332,EVENT,9,41
101333,GPE,11,18
101333,GPE,56,63
101334,ORG,0,7
101335,CARDINAL,13,16
101335,WORK_OF_ART,30,56
101335,ORG,62,69
101336,DATE,3,12
101336,PERSON,17,24
101336,WORK_OF_ART,33,44
101337,ORG,0,7
101338,PERSON,15,22
101338,DATE,36,40
101338,ORG,59,88
101339,ORG,58,65
101340,CARDINAL,13,16
101340,WORK_OF_ART,32,58
101340,ORG,64,71
101341,DATE,5,9
101341,PERSON,14,21
101341,WORK_OF_ART,31,42
101342,PERSON,18,25
101343,PERSON,15,22
101343,DATE,36,40
101343,ORG,59,88
101344,ORG,21,28
101344,DATE,31,35
101345,ORG,21,28
101346,CARDINAL,21,24
101347,PERSON,14,25
101347,PERSON,38,45
101348,ORG,0,7
101349,ORG,21,28
101349,DATE,31,35
101350,ORG,21,28
101351,CARDINAL,21,24
101352,PERSON,14,24
101352,PERSON,37,44
101353,ORG,8,15
101354,ORG,21,28
101355,ORG,17,24
101356,ORG,9,16
101357,NORP,5,11
101358,GPE,9,15
101358,ORG,29,35
101359,ORG,31,38
101360,ORG,14,21
101361,ORG,19,26
101362,NORP,5,11
101363,PERSON,14,21
101363,PERSON,41,49
101364,ORG,27,34
101365,PERSON,23,30
101366,ORG,31,38
101368,ORG,16,23
101369,NORP,27,34
101370,PERSON,23,30
101371,ORG,31,38
101372,PERSON,27,34
101373,ORG,16,23
101374,PERSON,17,23
101375,ORG,8,15
101376,PERSON,28,34
101377,PERSON,28,32
101378,PERSON,16,20
101379,PERSON,17,23
101380,ORG,8,15
101381,PERSON,31,38
101382,PERSON,28,35
101383,PERSON,16,20
101384,PERSON,18,24
101385,ORG,21,28
101386,PERSON,0,6
101386,PERSON,52,64
101387,PERSON,9,15
101388,PERSON,18,25
101389,ORG,18,25
101390,ORG,21,28
101391,NORP,13,20
101392,ORG,9,16
101393,CARDINAL,6,9
101393,ORG,44,51
101394,CARDINAL,6,9
101394,PERSON,44,51
101395,PERSON,15,21
101396,WORK_OF_ART,24,27
101397,PERSON,9,16
101397,WORK_OF_ART,19,22
101398,CARDINAL,6,9
101398,PERSON,44,51
101399,CARDINAL,6,9
101399,PERSON,43,50
101400,ORG,15,22
101401,PERSON,9,16
101401,WORK_OF_ART,26,29
101402,PERSON,9,16
101402,WORK_OF_ART,26,29
101403,ORG,28,35
101404,ORG,19,26
101404,ORG,42,63
101405,ORG,9,16
101407,ORG,56,63
101408,ORG,28,35
101409,PERSON,19,26
101409,ORG,46,67
101410,ORG,9,16
101412,ORG,51,58
101413,ORG,0,7
101414,PERSON,26,33
101415,PERSON,9,16
101416,ORG,9,16
101417,ORG,19,26
101418,ORG,22,29
101419,ORG,9,16
101420,ORG,8,15
101421,PERSON,9,25
101421,PERSON,31,37
101422,PERSON,10,16
101422,GPE,40,50
101423,NORP,9,16
101423,FAC,33,55
101424,ORG,17,24
101425,ORG,10,17
101426,PERSON,9,25
101426,ORG,31,38
101427,PERSON,10,17
101427,GPE,47,57
101428,NORP,9,16
101428,FAC,33,55
101429,ORG,17,24
101430,PERSON,47,54
101431,ORG,0,7
101431,GPE,25,35
101432,PERSON,8,15
101433,PERSON,9,29
101434,ORG,0,7
101434,GPE,34,44
101435,ORG,0,7
101435,PERSON,28,39
101436,NORP,8,15
101437,PERSON,9,29
101438,LOC,6,17
101438,NORP,27,34
101439,NORP,8,15
101440,ORG,13,20
101441,ORG,18,25
101441,GPE,41,50
101443,NORP,54,61
101444,ORG,9,16
101444,GPE,60,67
101445,ORG,15,22
101445,GPE,39,48
101447,ORG,18,25
101448,ORG,9,16
101448,GPE,60,65
101449,ORG,10,17
101449,WORK_OF_ART,50,53
101450,PERSON,0,6
101451,PERSON,15,21
101451,WORK_OF_ART,35,38
101452,ORG,10,17
101452,GPE,56,58
101453,ORG,10,17
101453,WORK_OF_ART,59,62
101454,ORG,9,16
101455,PERSON,15,22
101455,WORK_OF_ART,32,35
101456,ORG,10,17
101456,DATE,51,55
101457,PERSON,21,27
101458,PERSON,10,16
101459,ORG,20,27
101459,GPE,38,45
101460,ORG,8,15
101461,ORG,12,19
101462,ORG,18,25
101463,PERSON,10,17
101464,ORG,20,27
101464,GPE,37,44
101465,ORG,8,15
101466,ORG,9,16
101467,ORG,8,15
101467,ORG,50,81
101468,ORG,10,17
101469,ORG,0,32
101469,ORG,85,92
101470,ORG,11,18
101471,ORG,18,25
101472,ORG,8,15
101472,ORG,49,80
101473,ORG,10,17
101475,ORG,17,24
101476,ORG,15,22
101477,ORG,19,26
101478,PERSON,0,7
101479,ORG,14,21
101481,PERSON,19,26
101482,ORG,9,16
101484,ORG,9,16
101485,ORG,9,16
101487,NORP,10,17
101488,ORG,9,16
101489,NORP,9,16
101491,PERSON,10,17
101492,PERSON,9,16
101493,PERSON,18,25
101494,PERSON,15,31
101495,ORG,15,22
101496,DATE,34,43
101498,ORDINAL,10,15
101498,ORG,38,45
101499,PERSON,15,31
101500,ORG,15,22
101501,DATE,31,40
101503,ORDINAL,30,37
101504,ORG,11,18
101505,ORG,9,16
101506,PERSON,18,24
101507,ORG,9,16
101508,ORG,19,29
101508,NORP,43,50
101509,ORG,10,17
101510,ORG,9,16
101511,ORG,18,25
101512,ORG,9,16
101513,ORG,19,29
101513,ORG,43,50
101514,PERSON,18,25
101515,DATE,6,13
101515,ORG,17,24
101515,NORP,43,50
101516,ORG,46,53
101517,PERSON,13,20
101518,ORG,30,37
101519,ORG,18,25
101520,ORG,18,25
101520,DATE,48,55
101520,ORG,59,66
101521,ORG,50,57
101522,ORG,20,27
101523,ORG,30,37
101524,ORG,18,25
101524,ORG,36,43
101525,ORG,16,23
101525,ORG,49,56
101527,PERSON,9,15
101528,NORP,15,22
101528,ORG,32,39
101529,ORG,16,23
101529,ORG,49,56
101530,ORG,20,27
101531,PERSON,9,16
101532,ORG,9,16
101532,DATE,33,42
101533,ORG,8,15
101533,ORG,42,49
101534,ORG,21,28
